Product ID,Priduct Name,Purchase Price,Sales Price,
2009,Kolson Macaroni Screw 400 gm,,65,
2010,Farlin Baby Milk Powder Container Mixed Colour (BF-183) 4 layer,,400,
2011,Farlin Baby Safety Pins Mixed Colour (BF-121-6) 6 pcs,,145,
2012,Farlin Baby Silicon Gum Shooter (BF-14103) each,,160,
2013,Farlin Baby Pacifier Clip Set Red (TOP-112-2) each,,330,
2014,Pur Baby Long Handle Soft Tip Spoon (6 Months+) (R. 5404) each,,170,
2015,Pur Baby Feeding Bottle &amp; Nipple Cleaning Brush (R. 6101) each,,400,
2016,Smartcare Bottle &amp; Nipple Brush Set each,,220,
2017,Smartcare Baby pacifier Medicine Feeder 10 ml,,215,
2018,Meril Baby Gel Orange Toothpaste 45 gm,,75,
2019,Meril Baby Gel Toothpaste &amp; Brush (Orange) 45 gm Combo,,100,
2020,WhitePlus Kids Bubble Gum Toothpaste 80 gm,,70,
2021,Farlin Baby Floss Toothpic (BB-50006) 50 pcs,,200,
2022,Kodomo Children's Toothpaste Orange Flavor 80 gm,,164,
2023,Kodomo Children (0.5 - 3 yrs) Toothbrush &amp; Orange Paste each,,164,
2024,Aquafresh My Big Teeth Toothpaste (6+ years) 50 ml,,265,
2025,Colgate Baby Strawberry Toothpaste (0-2 years) 50 ml,,159,
2026,Aquafresh Milk Teeth Toothpaste (0-2 Years) 50 ml,,265,
2027,Aquafresh Little Teeth Toothpaste (3-5 Years) 50 ml,,265,
2028,Kodomo Baby Toothpaste Strawberry Flavor 40 gm,,112,
2029,Kodomo Baby Toothpaste Grape Flavor 80 gm,,164,
2030,Kodomo Baby Toothpaste Grape Flavor 40 gm,,112,
2031,Nestlé NAN OPTIPRO 2 Infant Formula Milk Powder Tin (6 Months+) 400 gm,,860,
2033,Nestlé NAN OPTIPRO 1 Infant Formula Milk Powder Tin (0 - 6 Months) 400 gm,,860,
2034,Nestlé Lactogen 3 Infant Formula Milk Powder BIB (12-24 Months) 350 gm,,490,
2035,Nestlé Cerelac 1 Wheat &amp; Three 75 Baby Food BIB (6 Months+) 400 gm,,340,
2036,Nestlé NAN OPTIPRO 4 Infant Formula Milk Powder BIB (2 Years+) 350 gm,,620,
2037,Nestlé LACTOGEN 2 Follow up Formula With Iron (6 months +) BIB 350 gm,,500,
2038,Nestlé Lactogen 1 Infant Formula Milk Powder BIB (0-6 Months) 350 gm,,500,
2039,Nestlé NAN AL 110 Lactose Free Formula Milk Powder Tin (0-6 Months) 400 gm,,780,
2040,Nestlé Lactogen 3 Infant Formula Milk Powder Tin (12-24 Months) 400 gm,,620,
2041,Similac Infant Formula 3 Tin (1-3 Years) 900 gm,,2549,
2042,Mother's Smile Lacto Fix Anti Diarrhoea Formula Tin 250 gm,,640,
2043,Biomil Infant Milk Cereal 375 (6 Months) 350 gm,,300,
2044,Biomil Infant Milk Cereal 375 (6 Months) 175 gm,,160,
2045,Biomil 4 Follow-Up Milk Formula Powder Tin (2-3 Years) 400 gm,,580,
2046,Biomil 4 Follow-Up Milk Formula Powder (2-3 Years) 180 gm,,225,
2047,Biomil 3 Follow-Up Milk Formula Powder (1-2 Years) 180 gm,,225,
2048,Biomil 1 Milk Powder (0-6 Months) 180 gm,,225,
2049,Biomil 4 Follow-Up Milk Formula Powder Pack (2-3 Years) 350 gm,,470,
2050,Fasska Biomil Soy Milk Free Diet BIB 400 gm,,550,
2051,Eldomilk2 + Growing Up Milk Powder Jar (2 - 3 Years) 350 gm,,390,
2052,Pran Miniket Rice 5 kg,,375,
2053,Ifad Muri Toast Butter Rusk Biscuit 350 gm,,60,
2054,Meril Milk Soap Bar 100gm,,36,
2055,Goalini Full Cream Milk Powder 1kg,,590,
2057,Eldomilk1 + Growing Up Milk Powder Jar (1 - 2 Years) 350 gm,,400,
2058,Nestle Lactogrow 3 Milk Powder (1 - 3 Years) 1.8 gm,,3399,
2059,ELDOBABY 4 BIB (2 - 3 Years) 350 gm,,450,
2060,ELDOBABY 3 Follow Up Formula Jar (1 - 2 Years) 350 gm,,510,
2061,ELDOBABY 2 Follow Up BIB (6-12 Months) 350 gm,,490,
2062,Nestlé NAN 2 OPTIPRO Formula (6-12 months) Tin 800 gm,,2899,
2063,Similac Infant Formula 2 (After 6 Months) 400 gm,,615,
2064,Biomil AR (Infants) 400 gm,,600,
2065,Nestlé NAN 3 Follow Up Formula With Optipro TIN 800 gm,,3599,
2066,Nestlé LACTOGEN 1 Infant Formula TIN 1.8 kg,,2699,
2067,Nestlé Lactogen 2 Follow up Formula (6 months+) TIN 1.8 kg,,2719,
2068,ELDOBABY 3 Follow Up Formula BIB(1 - 2 Years) 350 gm,,470,
2069,Aptamil 4 Growing Up Milk (2-3 Years) 800 gm,,1899,
2070,Cow &amp; Gate Growing Up Milk 4 (From 2-3 Years) 800 gm,,1899,
2071,ELDOMILK 2+ Growing Up Milk Powder BIB (2-3 Years) 350 gm,,360,
2072,ELDOBABY 1 Infant Formula With Iron BIB (0-6 Months) 350 gm,,490,
2073,Aptamil 2 Follow On Milk (6-12 Months) 800 gm,,2199,
2074,Aptamil 1 First Infant Milk (From Birth) 800 gm,,1899,
2075,Biomil 3 Follow-Up Milk Formula Powder Tin (1-2 years) 400 gm,,580,
2076,Baby luck-3 (18 Months-10 Years) Tin 400 gm,,565,
2077,Baby Luck 2 (6-18 months) Tin 400 gm,,590,
2078,Baby Luck 1 (0-6 months) Tin 400 gm,,590,
2079,Similac Follow On Formula 2 Tin (6-12 Months) 800 gm,,3860,
2080,Cow &amp; Gate First Infant Milk 1 (0-6 Months) 800 gm,,1899,
2081,Mother's Smile Prima 2 Milk Tin (6-24 Months) 400 gm,,620,
2082,Similac Infant Formula 1 Tin (0-6 Months) 800 gm,,3860,
2083,Cow &amp; Gate Growing Up Milk 3 (1-2 Years) 800 gm,,1899,
2084,Cow &amp; Gate Follow On Milk 2 (From Six Months) 800 gm,,1899,
2085,Nestlé PRE NAN Premature &amp; Low Birth Weight Tin (0-6 Months) 400 gm,,930,
2087,Fasska Biomil Soy Milk Free Diet 400 gm,,660,
2088,Eldomilk1+ Growing Up Milk Powder BIB (1 - 2 Years) 350 gm,,370,
2089,Eldobaby 2 Follow Up Tin (6-12 Months) 400 gm,,620,
2090,Eldobaby 1 Infant Formula With Iron Tin (0-6 Months) 400 gm,,620,
2091,Nestlé Lactogen 2 Follow up Formula With Iron (6 Months+) TIN 400 gm,,630,
2092,Biomil 1 Milk Powder (0-6 months) 350 gm,,470,
2093,Nestlé Nido 1+ Growing Up Milk Powder BIB (1-3 Years) 350 gm,,360,
2097,Nestlé Cerelac 4 Potato &amp; 72 Baby Food BIB (12 months+) 400 gm,,410,
2098,Marks Milk Based Diabetic Diet 400 gm,,600,
2099,Stainless Steel Scourer 1 pc,,10,
2100,Farlin Baby Silicone Nipple (9 Months +) L each,,75,
2101,Angel Silicon Nipple (6 Months+) L each,,50,
2102,Angel Silicon Nipple(6 Months +) X each,,50,
2103,Smartcare Spoon Food Feeder 180ml,,500,
2104,Smartcare Spoon Food Feeder 180ml,0,500,
2105,SmartCare PP(Polypropylene) Bottle Feeder L (6+ Months) 240 ml,,270,
2106,Mother Care Nipple (6m+) each,,400,
2107,Mother care Baby Standard Neck Bottle (Blue) 250 ml,,600,
2108,Mother care Baby Standard Neck Bottle (Pink) 250 ml,,600,
2109,Mother Care Baby Wide Neck Bottle (Blue) 250 ml,,600,
2110,Mother Care Baby Wide Neck Bottle (Pink) 250 ml,,600,
2111,Lion Feeding Set each,,760,
2112,Lion Straw Weight Drinking Cup each,,300,
2113,Lion Nipple (M) each,,40,
2114,Lion Nipple (L) each,,40,
2115,Lion Silicon Fruit Feeder 250 ml,,215,
2116,Lion Wide Neck Feeder 250 ml,,225,
2117,Smartcare Borosilicate Blue Glass Bottle M (3+ Months) 120 ml,,370,
2118,SmartCare PP(Polypropylene) Bottle Feeder S (0+ Months) 60 ml,,210,
2119,Smartcare Borosilicate Pink Glass Bottle S (0+ Months) 60 ml,,330,
2120,Twinkle Baby Feeder Nipple L (6 Months +) each,,25,
2121,Smartcare Spoon Food Feeder 120 ml,,350,
2122,Farlin Baby Wide Neck Nipple S(P-4) each,,358,
2123,Angel Orthodontic Silicon Pacifier (P2A-S) 6M+ each,,215,
2124,Angel Feeding Round Bottle (0M+) S (RNA-2C2) 60 ml,,245,
2125,Angel Baby Food Feeder L (BAA-28) 240 ml,,285,
2127,Farlin Baby Easy Feeder (BF-193A) each,,290,
2128,Angel Feeding Bottle (0M+) M (RNA-4N2) 120 ml,,270,
2129,Farlin Wide Neck Feeding Bottle M (NF-809) 200 CC,,400,
2130,Farlin Stadard Neck Feeding Bottle L (NF-767) 250 CC,,375,
2131,Farlin Glass Feeding Bottle M (TOP-808G) 120 CC,,485,
2132,Farlin Standard Neck Feeding Bottle M (NF-898) 200 CC,,370,
2133,Angel Baby Feeding Bottle &amp; Nipple Cleanser 300 ml,,330,
2134,Farlin Tableware Set All in One (PER-246) each,,530,
2135,Farlin Baby Non Spill Magic Cup (6+ M) (AET-CPO 11B) each,,530,
2136,Angel Feeding Bottle Africa L (RNA-8C2) 240 ml,,280,
2137,Angel Baby Food Feeder M (BAA-24) 140 ml,,257,
2138,Angel Drinking Cup (6M+) (DCA-01W) 200 ml,,250,
2139,Angel Drinking Cup (6M+) (DCA-01W) 200 ml,,250,
2140,Farlin Glass Feeding Bottle L (3 Months+) (TOP-707G) 240 CC,,540,
2141,Farlin Wide Neck Feeding Bottle L (NF-805) 300 CC,,415,
2142,Pran Sour Curd 500 ml,,90,
2143,Nocilla Two Flavor Cocoa Spread 190 gm,,275,
2144,Aarong Dairy Butter 200 gm,,200,
2145,Dan Cake 2 Layer Cake 12 pack 320 gm,,240,
2146,Jui Coconut Oil Tin 350 ml,,225,
2147,Vaseline Lotion Aloe Fresh 200 ml,,190,
2148,Saffron (Jafran) 1 gm,549,549,
2149,ACI Savlon Mild Antiseptic Soap 100 gm,,48,
2151,jhonson's baby shampoo 300ml,,459,
2152,jhonson's baby soap 150ml,,162,
2153,jhonson's baby lotion milk+rice 150ml,,408,
2154,jhonson's baby hair oil 200ml,,350,
2156,uniwash detergent powder with free gift mug 500gm,,60,
2157,uniwash detergent powder 2kg with free gift balti,,260,
2158,ghari detegent powder 1kg,,72,
2159,Danish Florida Orange Biscuit 210 gm,,35,
2160,jafran 1gm,,549,
2161,vim diswashing bar 150gm,,15,
2162,Bashundhara Toilet Tissue 4 pcs,,68,
2163,Spring Air Freshener Lemongrass 300 ml,,220,
2164,Dekko Kheer Cookies Biscuit Family pack 265 gm,,50,
2165,Dekko Horlicks Cookies Biscuit 330 gm,,60,
2166,Ambassador Spanish Olive Oil Can 300 ml,,475,
2167,Sagudana 200gm,,49,
2168,Sunlite Heavy Duty AAA Battery 1 pcs,,12,
2169,Nestle KitKat 3 Finger 2 Wafer 27.5 gm,,40,
2170,Septex Everyday Antiseptic Bar 100 gm,,34,
2171,Sagudana 200gm,,49,
2172,Pur Baby Walrus Bowl Yellow (R.5502) (6 months+) 1 set,,659,
2173,Pur Baby Walrus Plate Set Green (6 months+) (R.5501),,569,
2174,Pur Baby 2 in 1 Microwave Steriliser (R.6301) Set each,,1699,
2175,Pur Baby Standard Fast Flow Nipple L (6+ Months) 2 pcs (R.3207),,139,
2176,Pur Baby Standard Medium Flow Nipple M (3+ Months) 2 pcs (R.3206),,139,
2177,Pur Baby 4 in 1 Weaning Set (R.5910) (6+ Months),,569,
2178,Pur Baby Classy Feeder V 300 ml (R.1103),,329,
2181,Pur Baby Standard Feeder (R.9013) M (3+ Months) 250 ml,,200,
2182,Pur Baby Standard Feeder (R.9012) S (3 Months+) 125 ml,,239,
2183,Red Flattened Rice 500 gm,,70,
2184,Dhaka Dough Flattened Rice (Chira) 200 gm,,115,
2185,Khaas Food Red Flattened Rice Handmade 200 gm,,28,
2186,Bashundhara Puffed Rice 250 gm,,,
2187,Tiffany Crunch 'n' Cream Orange Wafers 76 gm,,110,
2188,BPM White Flattened Rice 500 gm,,65,
2189,Lux Soap Bar Rose &amp; Vitamin 100 gm,,36,
2190,BPM Homemade Puffed Rice (Muri) 500 gm,,90,
2191,BPM Red Flattened Rice 500 gm,,70,
2192,Flattened Rice 500 gm,,70,
2193,Dan Cake Swiss Roll 2 200 gm,,130,
2194,Lurpak Butter Unsalted 200 gm,,380,
2195,Amul Pasteurized Butter 200 gm,,350,
2196,Alfa Mayonnaise 473 ml,,215,
2197,Almarai Spreadable Cream Cheese 200 gm,,350,
2198,Foster Clark's Jelly Dessert Strawberry 85 gm,,85,
2199,Sundrop Peanut Butter Honey Roast Creamy 462 gm,,390,
2200,Pran Sugar Free Orange Jelly 500 gm,,190,
2201,Alshifa Acacia Honey 250 gm,,800,
2202,Alshifa Black Forest Honey 250 gm,,800,
2203,Alshifa Natural Honey Jar 250 gm,,425,
2204,Alshifa Acacia Honey 500 gm,,1500,
2205,Khaas Food Licorice (Zosti Modhu) 100 gm,,100,
2206,Hosen Honey 500 gm,,429,
2207,Zandu Pure Honey 500 gm,,415,
2208,Aussiebee Natural Honey 680 gm,,880,
2209,Golden Bee Honey (Free Golden Bee Honey 80 Gm) 500 gm,,550,
2211,Pran Dry Cake Biscuit 350 gm,,120,
2212,Ifad Dry Cake Biscuit 300 gm,,100,
2213,Gold Mark Dry Cake 320 gm,,100,
2214,Orion 2 Pie 168 gm,0,0,
2215,Haque Mr. Salty Cookie 250 gm,,50,
2216,Dan Cake Lemon Pound Cake 320 gm,,100,
2217,Dan Cake 2 Pound Cake 320 gm,,100,
2218,Olympic Ghee Soft Cake 45 gm,,15,
2219,Danish Dry Cake Biscuit 350 gm,,120,
2220,Danish Dry Cake (Free Danish Florida Orange 210 gm) 350 gm,,120,
2221,Olympic Dry Cake Biscuit 350 gm,,120,
2222,Dekko Cookies Biscuit (Buy 2 Get 1 Offer),,115,
2223,Mr.Cookie Butter Coconut Biscuits 250 gm,,50,
2224,Pran All Time Cookies Biscuit 350 gm,,65,
2225,Kopiko Danisa Butter Cookies 200 gm,,350,
2226,Haque Sor Malai Milk &amp; Butter Cookies Biscuit 250 gm,,50,
2227,Olympic Elach Cookies 240 gm,,50,
2228,Khusboo Premium Strawberry Jelly 500 gm,,155,
2229,Cardamom (Elachi) 10gm,,35,
2230,Kolson Macaroni Bamboo 400 gm,,60,
2231,Dried Chilies (Shukna Morich)50gm,,20,
2232,San Remo Macaroni Pasta 500 gm,,200,
2233,Bashundhara Macaroni Bamboo 200 gm,,35,
2234,Doodles Curry Noodles 8 pcs,,135,
2235,Mama Shrimp Noodles 8 pcs 496 gm,,135,
2236,Mama Hot &amp; Spicy Cup Noodles 62 gm,,60,
2237,Mama Instant Noodles Hot &amp; Spicy Flavor 248 gm,,66,
2238,Dabur Meswak Toothpaste 200gm,,110,
2239,Nazirshail Rice Premium 5 kg,,349,
2240,Miniket Rice Standard 5 kg,,340,
2241,Nazirshail Rice Standard 5 kg,,360,
2242,Aarong Miniket Rice 5 kg,,410,
2243,Aarong Nazirshail Rice 5 kg,,430,
2244,Rupchanda Nazirshail Rice 5 kg,,420,
2245,Fortune Biryani Special Basmati Rice 1 kg,,306,
2246,fast wash detergent 500gm,,60,
2247,fast wash detergent 1kg,,120,
2248,Royal Umbrella Natural Japanese Sushi Rice 2 kg,,640,
2249,Rupchanda Miniket Rice 5 kg,,390,
2250,Meril Milk Soap Bar 100 gm,,35,
2251,Ruchi Alubukhara 43 400 gm,,200,
2252,Haldiram Mango 43 350 gm,,245,
2253,Ruchi Chalta 43 400 gm,,130,
2254,Haldiram Red Chilli 43 350 gm,,375,
2255,Cat,100,200,
